generation number, individual number, fitness, candidate
0, 14, 583.25, [14, 311, 2326, 306, 2651, 87, 4967, 1305, 1922, 737, 663, 5189, 3976, 1166, 1496, 457, 2485, 3641, 20, 4099, 4310, 1151, 5814, 5524, 27, 11, 3028, 173, 317, 26, 5796, 1029, 28, 8, 1428, 766, 1098, 29, 2565, 3456, 1608, 600, 1549, 3453, 310, 47, 68, 4828, 312, 3449]
0, 15, 580.98, [6, 4828, 2658, 1922, 5524, 36, 306, 5796, 20, 2972, 4310, 2256, 766, 2565, 311, 1542, 24, 29, 3456, 600, 5697, 1133, 4967, 310, 996, 1549, 3453, 1166, 5800, 988, 2871, 1098, 5802, 2651, 5079, 3028, 87, 3641, 27, 173, 826, 784, 2688, 319, 3449, 26, 663, 3642, 1151, 5189]
0, 16, 580.86, [3028, 2565, 988, 2485, 993, 8, 2688, 2871, 2651, 11, 663, 26, 5655, 722, 996, 36, 5189, 87, 5802, 4828, 109, 3447, 4310, 4967, 4045, 306, 1098, 20, 2326, 3453, 5524, 1496, 29, 1374, 789, 5814, 173, 766, 3449, 4632, 2658, 1166, 3642, 1542, 6, 2967, 312, 4099, 1608, 3641]
0, 17, 580.19, [457, 2688, 826, 5531, 600, 5189, 789, 306, 47, 3641, 2651, 5814, 5079, 722, 26, 2326, 1496, 3028, 2967, 1922, 319, 5800, 1151, 996, 3976, 4967, 2871, 784, 766, 5802, 6, 1166, 1374, 3449, 11, 36, 311, 1549, 2972, 1029, 813, 2485, 4310, 5524, 68, 5179, 8, 1608, 1542, 1305]
0, 18, 579.74, [1151, 306, 4310, 312, 813, 1922, 4632, 2651, 5189, 2565, 5800, 1098, 26, 29, 737, 1166, 3028, 1542, 36, 317, 766, 1133, 1496, 173, 4828, 68, 1428, 109, 1549, 996, 27, 3447, 11, 2658, 8, 14, 5531, 5802, 789, 5796, 600, 4045, 20, 988, 28, 1608, 1305, 3449, 87, 2688]
0, 19, 579.7, [5655, 3028, 36, 2326, 663, 2658, 1428, 2871, 996, 319, 2565, 737, 993, 3449, 3642, 87, 1151, 4967, 173, 5802, 312, 4099, 68, 5179, 1549, 310, 8, 5800, 3447, 5524, 457, 24, 2967, 311, 826, 1542, 2256, 1133, 4828, 47, 789, 27, 988, 5814, 11, 4045, 2485, 5531, 1166, 1496]
0, 20, 577.92, [3453, 5179, 5796, 36, 11, 2967, 24, 68, 27, 993, 3641, 4828, 173, 722, 311, 789, 1098, 5800, 2658, 312, 47, 5079, 8, 1029, 1428, 20, 2972, 1496, 813, 2871, 2565, 3449, 87, 5655, 5189, 1542, 996, 1166, 319, 988, 1549, 4310, 1151, 4099, 6, 5531, 2688, 663, 1922, 766]
0, 21, 577.81, [996, 457, 5179, 4967, 1549, 26, 2326, 3456, 3453, 826, 1133, 600, 2688, 109, 2565, 5655, 1922, 737, 2651, 5189, 8, 4045, 1151, 3642, 27, 1428, 68, 789, 5079, 722, 311, 3449, 766, 47, 3641, 1542, 1098, 14, 813, 173, 317, 2967, 24, 3976, 2256, 4099, 36, 20, 28, 2658]
0, 22, 577.28, [813, 1133, 789, 319, 306, 457, 4967, 11, 5179, 5814, 3028, 1166, 3447, 1496, 3453, 1549, 1608, 2967, 27, 993, 3642, 2688, 3449, 5655, 600, 87, 784, 2256, 312, 2972, 28, 47, 1922, 4099, 5697, 5524, 310, 766, 4828, 8, 3976, 20, 4632, 1151, 3456, 988, 2871, 2485, 311, 663]
0, 23, 576.96, [5802, 988, 2658, 993, 2651, 1133, 4099, 27, 5655, 87, 5800, 3447, 1166, 5531, 1922, 6, 5814, 5079, 68, 1549, 173, 29, 4045, 310, 5796, 457, 4967, 2967, 1098, 1374, 3642, 36, 2565, 2871, 2972, 737, 1608, 826, 311, 3453, 11, 3456, 3976, 4632, 1542, 663, 14, 306, 2326, 600]
0, 24, 576.61, [6, 826, 3456, 5179, 312, 784, 5697, 1374, 2658, 4310, 3641, 1133, 36, 2485, 173, 68, 663, 4045, 3976, 4828, 5531, 29, 5189, 988, 2565, 4099, 28, 722, 11, 766, 5079, 1608, 5524, 4967, 993, 5655, 789, 600, 1151, 5814, 319, 20, 3449, 5796, 996, 2651, 317, 457, 1098, 3642]
0, 25, 576.19, [87, 2972, 988, 317, 1133, 784, 826, 3642, 311, 737, 1608, 2256, 4967, 47, 5189, 663, 1151, 789, 4045, 8, 813, 5524, 1305, 173, 3456, 4310, 3028, 1428, 1922, 457, 68, 996, 5531, 5179, 26, 2871, 14, 3641, 2485, 5697, 2658, 109, 28, 5802, 312, 1098, 2565, 3447, 11, 600]
0, 26, 574.68, [2256, 1496, 722, 87, 4045, 1133, 8, 826, 5796, 2871, 2688, 5524, 1151, 1305, 5531, 3447, 2485, 737, 766, 5802, 5697, 1029, 2651, 993, 4828, 1608, 1549, 1098, 36, 1374, 2972, 784, 20, 457, 5800, 11, 5179, 789, 319, 311, 996, 27, 24, 14, 4310, 28, 600, 26, 3028, 29]
0, 27, 572.52, [310, 317, 20, 784, 319, 789, 5800, 722, 3641, 4045, 28, 4310, 1374, 5655, 4828, 3642, 3453, 2688, 1542, 2565, 311, 5524, 996, 5796, 1151, 2326, 26, 4632, 5189, 68, 2967, 14, 2485, 312, 813, 2871, 1608, 457, 993, 5179, 11, 8, 3456, 5802, 2256, 766, 87, 2651, 2972, 5697]
0, 28, 571.95, [1549, 988, 1608, 3976, 2326, 457, 1922, 27, 311, 4310, 8, 1151, 737, 1098, 2256, 600, 1305, 319, 3641, 766, 36, 663, 3456, 2658, 1166, 2972, 1029, 789, 1133, 813, 722, 5802, 2967, 310, 3447, 20, 5189, 2485, 5814, 3642, 306, 317, 109, 11, 3028, 1542, 5179, 29, 26, 2651]
0, 29, 571.79, [310, 28, 3028, 173, 24, 993, 1166, 1549, 317, 1608, 5524, 68, 5814, 5179, 109, 784, 29, 2688, 3456, 3449, 663, 3976, 1133, 4099, 5697, 5800, 457, 3642, 5079, 766, 2256, 5189, 2651, 722, 14, 3453, 4828, 2565, 3447, 47, 600, 26, 1098, 2972, 2485, 306, 5655, 996, 36, 319]
0, 30, 571.27, [789, 1305, 3453, 24, 306, 1151, 5800, 1374, 4632, 1166, 5179, 1608, 1133, 2972, 2688, 2967, 3976, 319, 4828, 1922, 600, 3456, 27, 29, 826, 2256, 8, 4099, 5814, 26, 737, 87, 4310, 311, 784, 1496, 312, 5796, 1549, 457, 996, 813, 3642, 5189, 2651, 11, 2871, 722, 28, 766]
0, 31, 571.07, [26, 1496, 996, 4967, 173, 319, 5814, 68, 457, 4310, 722, 310, 1428, 47, 789, 24, 3641, 4828, 27, 784, 993, 11, 1166, 5796, 2326, 600, 36, 14, 1608, 29, 2565, 813, 3642, 4045, 5531, 4099, 20, 2967, 5079, 2688, 5189, 737, 109, 3453, 1549, 2658, 1151, 3447, 5800, 826]
0, 32, 570.54, [4632, 312, 1133, 5814, 2658, 27, 789, 28, 993, 1549, 24, 4967, 5802, 826, 2871, 173, 2688, 1608, 2565, 3976, 3449, 2651, 2967, 2485, 1374, 5800, 5524, 5179, 311, 5796, 1166, 5531, 4045, 4310, 317, 996, 3028, 4828, 109, 319, 4099, 6, 47, 5079, 3453, 11, 306, 310, 26, 600]
0, 33, 569.92, [1608, 996, 24, 1098, 2972, 600, 14, 5524, 109, 5079, 6, 8, 722, 1374, 766, 3453, 3641, 1151, 1133, 47, 317, 3447, 29, 5796, 28, 457, 784, 3456, 813, 993, 3449, 5655, 2651, 2658, 319, 1029, 988, 27, 4632, 5800, 1922, 3976, 3028, 310, 312, 4310, 1549, 5179, 2565, 1166]
0, 34, 569.36, [813, 4099, 319, 826, 1542, 173, 1608, 1151, 722, 3456, 2565, 5179, 789, 2485, 784, 14, 1029, 68, 11, 109, 1305, 310, 457, 5079, 6, 4967, 1374, 24, 3641, 87, 2871, 2326, 737, 1549, 4828, 2256, 47, 311, 663, 5655, 996, 5814, 988, 3976, 5802, 1098, 8, 4310, 36, 5531]
0, 35, 569.17, [993, 1428, 996, 8, 1029, 1542, 663, 20, 722, 1549, 4045, 5796, 2485, 5814, 784, 766, 4310, 27, 2658, 5079, 1151, 600, 5524, 11, 26, 3028, 2256, 3447, 826, 1922, 1166, 813, 737, 2326, 5189, 3453, 4828, 4099, 6, 4967, 1374, 5800, 1133, 29, 317, 68, 3642, 2688, 109, 3641]
0, 36, 568.76, [5800, 1098, 3028, 1151, 3453, 3447, 5814, 789, 2326, 4045, 2871, 826, 2565, 996, 3641, 306, 5697, 1608, 5531, 4099, 11, 2972, 1542, 28, 5179, 319, 20, 1496, 26, 1549, 8, 2651, 988, 1922, 47, 3449, 4310, 4967, 173, 1428, 784, 737, 87, 2967, 14, 766, 311, 3642, 722, 5802]
0, 37, 568.7, [319, 3976, 2256, 5179, 1549, 1151, 988, 312, 5079, 789, 3456, 3449, 996, 766, 1133, 24, 3447, 306, 5655, 4632, 2485, 1922, 737, 26, 11, 813, 2326, 1374, 29, 109, 1428, 36, 47, 2972, 20, 14, 2871, 826, 28, 1029, 311, 2565, 173, 1166, 1496, 1608, 2967, 1542, 3642, 3028]
0, 38, 568.62, [310, 737, 3641, 47, 784, 789, 2256, 1098, 993, 5524, 813, 1374, 11, 28, 5814, 3976, 996, 5796, 2326, 1428, 87, 4310, 26, 1029, 5079, 1166, 1608, 3447, 312, 8, 311, 1305, 663, 317, 6, 766, 2967, 5655, 1542, 5531, 306, 27, 4045, 2565, 2871, 109, 5189, 4967, 1549, 1133]
0, 39, 567.11, [4967, 3028, 3976, 766, 993, 36, 26, 29, 4828, 5655, 3447, 5531, 87, 988, 28, 68, 5697, 784, 2871, 737, 1166, 11, 14, 2485, 173, 3642, 5189, 1549, 789, 1305, 5524, 826, 4045, 1133, 5814, 2972, 600, 6, 27, 5800, 47, 722, 813, 2688, 3449, 2326, 3453, 5802, 319, 4632]
0, 40, 565.96, [1374, 4310, 3453, 317, 600, 5697, 1305, 4967, 306, 5079, 5800, 813, 988, 27, 68, 722, 2658, 766, 3028, 47, 737, 996, 2972, 109, 20, 2688, 993, 87, 11, 784, 311, 3642, 3976, 5796, 5531, 789, 36, 2485, 2256, 2871, 5524, 6, 3641, 1542, 2967, 663, 2565, 5655, 4099, 3449]
0, 41, 565.6, [784, 5189, 1542, 8, 1098, 5814, 3642, 2256, 5524, 5655, 1166, 29, 27, 2688, 2972, 722, 310, 306, 4310, 5796, 457, 3641, 988, 4045, 24, 1029, 14, 1374, 1133, 2658, 1922, 1496, 3028, 1151, 2326, 813, 173, 5800, 5531, 5179, 2871, 600, 663, 5079, 2651, 3976, 28, 3449, 766, 11]
0, 42, 565.28, [26, 6, 722, 2967, 993, 1029, 5079, 4967, 1151, 2565, 2485, 4632, 1922, 2326, 766, 28, 988, 2871, 5531, 29, 1428, 4828, 996, 1549, 14, 3641, 312, 663, 8, 20, 319, 5655, 109, 3453, 4045, 826, 317, 457, 3456, 2651, 5697, 1496, 5179, 5800, 68, 5524, 3976, 4310, 2688, 1374]
0, 43, 564.61, [722, 5079, 1305, 1166, 1549, 2651, 1374, 319, 826, 663, 29, 993, 4967, 600, 1428, 2972, 2871, 2688, 8, 1542, 3028, 813, 1098, 2256, 306, 3641, 2565, 3976, 312, 5802, 11, 2658, 20, 36, 4099, 996, 87, 5796, 5814, 1496, 3456, 1029, 1608, 457, 27, 26, 1922, 3642, 5800, 988]
0, 44, 563.29, [317, 312, 5796, 5524, 109, 3449, 5179, 1922, 20, 1374, 87, 457, 996, 1098, 722, 3642, 789, 813, 1029, 4967, 27, 1542, 311, 3641, 3453, 173, 2485, 310, 993, 11, 5800, 1549, 3028, 5814, 5697, 5802, 2972, 29, 2326, 3976, 28, 4310, 5079, 319, 766, 600, 5189, 1428, 988, 6]
0, 45, 562.02, [3449, 2658, 722, 4967, 2565, 5079, 2688, 3641, 5802, 1098, 1496, 173, 1133, 3453, 1608, 1428, 27, 3642, 319, 5524, 29, 784, 306, 47, 2651, 1151, 28, 600, 1305, 1166, 2326, 5814, 766, 87, 813, 826, 5179, 789, 8, 3976, 4045, 5531, 312, 36, 4099, 2972, 993, 1549, 3028, 109]
0, 46, 561.71, [20, 1496, 47, 996, 87, 993, 29, 3642, 2972, 1029, 5814, 1608, 722, 1428, 826, 2256, 6, 5697, 2565, 5800, 789, 813, 24, 3447, 5802, 311, 312, 2658, 5796, 3976, 3641, 109, 1549, 1166, 310, 36, 3453, 1151, 3028, 4099, 8, 5524, 1374, 737, 28, 2485, 766, 988, 1305, 5079]
0, 47, 561.46, [47, 3976, 4828, 789, 2972, 8, 5531, 68, 28, 1133, 2658, 319, 784, 1029, 4099, 311, 1922, 310, 1374, 3456, 2485, 722, 766, 2565, 317, 312, 3641, 3447, 5189, 5800, 4310, 2256, 826, 4632, 6, 1428, 109, 5802, 5796, 988, 29, 1542, 306, 1151, 2688, 3453, 5697, 457, 4967, 600]
0, 48, 561.25, [29, 1151, 28, 1428, 5531, 1374, 663, 68, 109, 1166, 1029, 1098, 1305, 5814, 1542, 3449, 47, 3447, 1922, 24, 319, 2326, 1608, 87, 4632, 4045, 5697, 36, 2972, 2688, 306, 3642, 1549, 20, 2871, 5796, 457, 3453, 988, 26, 312, 996, 11, 737, 2256, 5802, 5524, 8, 789, 993]
0, 49, 561.1, [5079, 68, 737, 5814, 1133, 3976, 4310, 784, 36, 8, 600, 457, 14, 4045, 789, 2651, 1305, 1922, 2485, 4632, 1608, 996, 1374, 2967, 87, 173, 1496, 1549, 5697, 2326, 5189, 11, 1098, 813, 1166, 2658, 310, 2972, 722, 663, 24, 312, 5655, 1029, 5800, 988, 317, 3642, 2688, 1428]
0, 50, 561.06, [29, 722, 311, 789, 600, 5189, 3447, 5697, 3642, 1428, 1374, 306, 173, 5802, 2256, 11, 8, 1922, 4828, 1608, 5079, 312, 988, 784, 737, 1496, 3028, 3449, 14, 5524, 1542, 663, 68, 109, 1133, 24, 3453, 2485, 6, 4632, 996, 3456, 2967, 457, 2871, 4310, 993, 1305, 1151, 319]
0, 51, 560.56, [1496, 2658, 109, 310, 1374, 3453, 2972, 766, 4045, 1133, 311, 4967, 14, 1549, 4828, 737, 4632, 2967, 4099, 1542, 36, 20, 87, 3642, 28, 3976, 29, 1305, 8, 2688, 3456, 813, 5814, 1166, 5697, 5655, 789, 1098, 1029, 3028, 1608, 5531, 317, 3447, 993, 24, 5524, 5796, 6, 2565]
0, 52, 560.08, [311, 826, 3453, 1428, 4828, 1166, 2326, 47, 4045, 68, 28, 3642, 27, 20, 1374, 457, 2485, 5531, 24, 109, 2658, 2651, 2871, 312, 996, 3456, 1029, 26, 5189, 2972, 5079, 663, 1496, 737, 5802, 722, 3028, 1922, 1133, 3449, 766, 2967, 310, 813, 3976, 173, 1549, 29, 993, 306]
0, 53, 559.78, [2256, 319, 26, 29, 5802, 3976, 1305, 87, 789, 1428, 457, 4099, 311, 1374, 3449, 722, 47, 5814, 11, 826, 5524, 2651, 4310, 2658, 600, 36, 2485, 4828, 2967, 5079, 4045, 2688, 5697, 3456, 4632, 1549, 109, 2972, 3447, 3641, 28, 1166, 2326, 4967, 317, 737, 766, 8, 68, 1496]
0, 54, 558.96, [996, 109, 1305, 173, 311, 5079, 1151, 4967, 600, 5800, 2871, 27, 1542, 29, 993, 3028, 3456, 1428, 1133, 1922, 5814, 312, 26, 87, 5796, 24, 737, 4310, 310, 5655, 3641, 813, 5531, 4828, 5189, 6, 1029, 766, 826, 2688, 722, 14, 317, 784, 5179, 11, 68, 2972, 2565, 3449]
