generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
38, 100, 235.58, 256.8, 245.32999999999998, 244.71449999999996, 4.589371062574915,0.24424747474747477,0.006585136406397016,[666. 344. 527. 380. 598. 385. 381. 519.]
39, 100, 237.86, 256.8, 245.945, 246.1025, 4.418882975368324,0.23709090909090902,0.0,[701. 344. 542. 389. 605. 385. 400. 534.]
40, 100, 239.42, 256.8, 247.575, 247.65589999999997, 3.6241021219055067,0.23117676767676787,0.0,[707. 361. 553. 390. 624. 387. 405. 573.]
41, 100, 236.69, 256.8, 246.865, 247.12669999999994, 4.2113285445331865,0.24158585858585868,0.0,[715. 367. 553. 396. 652. 392. 405. 620.]
42, 100, 238.81, 256.8, 247.45999999999998, 247.6467, 3.4234187751427667,0.23784343434343425,0.0,[717. 368. 554. 420. 653. 431. 408. 649.]
43, 100, 238.32, 256.8, 247.3, 247.62039999999996, 3.6661137243680804,0.25809090909090915,0.0,[717. 368. 554. 420. 653. 531. 408. 649.]
44, 100, 238.38, 256.8, 248.055, 248.0808, 4.265082808105841,0.257838383838384,0.0,[717. 368. 565. 422. 653. 618. 408. 649.]
45, 100, 238.97, 260.11, 249.82, 249.61029999999994, 4.087422526482919,0.24657070707070727,0.012889408099688481,[717. 368. 665. 422. 653. 618. 408. 649.]
46, 100, 241.75, 260.11, 249.73, 249.80020000000002, 3.977331763883923,0.24182828282828284,0.0,[719. 368. 711. 422. 654. 618. 458. 650.]
47, 100, 240.55, 261.79, 252.01999999999998, 251.96099999999998, 4.179138308311894,0.232010101010101,0.006458805889815873,[729. 370. 732. 447. 663. 621. 481. 657.]
48, 100, 243.39, 263.55, 252.15, 252.41639999999995, 4.290616860079679,0.22018686868686865,0.006722945872645979,[729. 370. 832. 447. 663. 621. 481. 657.]
49, 100, 244.84, 263.75, 253.55, 253.7055, 4.081998132042688,0.22280808080808068,0.000758869284765656,[730. 416. 840. 466. 665. 629. 482. 672.]
50, 100, 246.48, 264.71, 253.72, 254.01319999999998, 3.876154506724414,0.24524747474747488,0.0036398104265402066,[730. 516. 840. 466. 665. 629. 482. 672.]
51, 100, 244.95, 265.63, 255.285, 254.87509999999997, 4.398289325408231,0.24411616161616134,0.0034755014921990708,[730. 616. 840. 466. 665. 629. 482. 672.]
52, 100, 247.91, 265.65, 256.16499999999996, 256.11420000000004, 4.304806657679296,0.2360151515151514,7.529270037263038e-05,[745. 672. 850. 466. 665. 631. 489. 682.]
53, 100, 248.94, 266.01, 257.45500000000004, 257.0977, 3.9139756910333507,0.23971717171717177,0.0013551665725579285,[745. 771. 850. 466. 665. 632. 489. 682.]
54, 100, 247.02, 268.5, 257.54, 257.499, 4.2727502852378345,0.23785353535353548,0.009360550355249837,[745. 771. 851. 466. 760. 636. 489. 682.]
55, 100, 249.52, 268.5, 257.475, 257.9042, 3.8413518922379386,0.22129292929292943,0.0,[745. 771. 851. 466. 860. 636. 489. 682.]
56, 100, 250.48, 268.5, 259.11, 258.6474, 3.7217416944221156,0.22925252525252526,0.0,[745. 834. 851. 466. 897. 636. 489. 682.]
57, 100, 250.86, 268.5, 258.575, 258.88669999999996, 4.348278522587989,0.2355454545454546,0.0,[745. 934. 851. 466. 897. 636. 489. 682.]
58, 100, 251.41, 268.67, 259.24, 259.05879999999996, 3.9323876411157643,0.24082323232323233,0.0006331471135941003,[ 745. 1034.  851.  466.  897.  636.  489.  682.]
59, 100, 247.54, 268.67, 258.075, 258.15900000000005, 4.543796760419638,0.25589393939393956,0.0,[ 745. 1134.  851.  466.  897.  636.  489.  682.]
60, 100, 246.76, 268.77, 258.07, 258.28369999999995, 4.835730897186073,0.26085353535353517,0.00037220381881105405,[ 749. 1179.  860.  468.  898.  648.  516.  682.]
61, 100, 243.13, 272.1, 258.21000000000004, 258.42189999999994, 6.51692883112897,0.2442020202020201,0.012389775644603345,[ 749. 1179.  860.  468.  898.  648.  616.  682.]
62, 100, 248.26, 272.1, 259.76, 259.76809999999995, 5.308981012397766,0.22745959595959586,0.0,[ 749. 1179.  860.  468.  898.  648.  716.  682.]
63, 100, 248.35, 272.1, 260.46000000000004, 260.3855, 4.821803060059588,0.23298989898989897,0.0,[ 749. 1190.  860.  468.  901.  648.  802.  682.]
