generation number, pop_size, worst, best, median, avg, std, diversity, improvement, number_of_selections
33, 100, 475.34, 515.08, 490.345, 491.94849999999985, 9.744518908083663,0.2477535353535355,0.007373217813068469,[593. 465. 299. 417. 670. 301. 303. 252.]
34, 100, 479.71, 516.42, 499.21000000000004, 499.1200999999999, 8.47245578271141,0.24330505050505058,0.0026015376252231073,[593. 465. 307. 460. 670. 301. 352. 252.]
35, 100, 480.3, 524.2, 500.445, 500.93730000000005, 9.928120452029177,0.23637171717171723,0.015065256961388185,[606. 465. 314. 460. 670. 301. 432. 252.]
36, 100, 485.96, 527.44, 505.87, 505.4706, 9.284653016672197,0.22379797979797966,0.006180847004959956,[606. 491. 320. 463. 699. 328. 437. 256.]
37, 100, 482.52, 534.29, 507.24, 508.36460000000005, 9.12854626104288,0.2282383838383838,0.012987259214318042,[610. 492. 320. 466. 716. 371. 438. 287.]
38, 100, 493.93, 534.29, 513.305, 513.4292, 10.089900958879626,0.22686060606060598,0.0,[613. 519. 349. 482. 726. 371. 453. 287.]
39, 100, 497.61, 539.08, 517.615, 516.6082, 9.541183823823959,0.21348686868686872,0.008965168728593232,[613. 525. 381. 484. 726. 406. 453. 312.]
40, 100, 500.86, 540.92, 519.625, 520.5008, 8.671049841858826,0.20255353535353549,0.003413222527268528,[628. 550. 381. 528. 729. 406. 459. 319.]
41, 100, 502.04, 542.11, 523.425, 523.0201, 8.985472552403687,0.20395959595959579,0.002199955631147036,[652. 556. 402. 549. 732. 412. 467. 330.]
42, 100, 505.46, 549.06, 524.16, 525.2914, 8.355324651980911,0.1975555555555556,0.012820276327682447,[655. 562. 486. 549. 732. 412. 468. 336.]
43, 100, 503.92, 549.06, 526.865, 526.5829, 9.635684645628455,0.2000484848484848,0.0,[655. 562. 531. 603. 732. 413. 468. 336.]
44, 100, 503.59, 556.9, 531.405, 530.9338999999999, 9.758697648252046,0.19306262626262605,0.014278949477288517,[655. 562. 531. 703. 732. 413. 468. 336.]
45, 100, 511.24, 559.89, 533.0699999999999, 533.1311999999999, 9.053139486388133,0.19998787878787883,0.00536900700305263,[655. 573. 533. 784. 736. 415. 468. 336.]
