generation number, individual number, fitness, candidate
23, 0, 79.05, [996, 3453, 2565, 1496, 20, 813, 4967, 457, 1166, 11]
23, 1, 75.56, [996, 3453, 2485, 2565, 1496, 2237, 1151, 4967, 457, 1166]
23, 2, 75.4, [996, 3453, 20, 2565, 1496, 5802, 11, 4967, 457, 2660]
24, 0, 79.8, [996, 3453, 2565, 312, 1151, 813, 1305, 457, 11, 1166]
24, 1, 79.05, [996, 3453, 2565, 1496, 20, 813, 4967, 457, 1166, 11]
24, 2, 68.81, [996, 3453, 1319, 20, 1496, 5079, 4967, 457, 11, 1166]
25, 0, 81.89, [2326, 3453, 4045, 2565, 1151, 312, 457, 11, 813, 1166]
25, 1, 79.8, [996, 3453, 2565, 312, 1151, 813, 1305, 457, 11, 1166]
26, 0, 84.15, [2326, 3453, 311, 5802, 1151, 813, 2565, 766, 457, 11]
26, 1, 81.89, [2326, 3453, 4045, 2565, 1151, 312, 457, 11, 813, 1166]
27, 0, 84.15, [2326, 3453, 311, 5802, 1151, 813, 2565, 766, 457, 11]
27, 1, 82.5, [2326, 2237, 311, 1305, 1151, 2565, 813, 457, 766, 11]
28, 0, 84.15, [2326, 3453, 311, 5802, 1151, 813, 2565, 766, 457, 11]
28, 1, 83.51, [2326, 1496, 457, 11, 1151, 2565, 5802, 813, 766, 122]
29, 0, 84.15, [2326, 3453, 311, 5802, 1151, 813, 2565, 766, 457, 11]
29, 1, 77.45, [1542, 3453, 813, 311, 1151, 1319, 5802, 457, 766, 11]
30, 0, 84.15, [2326, 3453, 311, 5802, 1151, 813, 2565, 766, 457, 11]
30, 1, 72.45, [2326, 3453, 311, 1151, 766, 5802, 457, 813, 600, 1496]
30, 2, 71.33, [3447, 3453, 2713, 600, 2565, 36, 5802, 457, 813, 11]
31, 0, 88.85, [2326, 3453, 1151, 311, 996, 766, 5802, 2565, 457, 11]
31, 1, 84.15, [2326, 3453, 311, 5802, 1151, 813, 2565, 766, 457, 11]
31, 2, 80.0, [3449, 3453, 1166, 2565, 1151, 5802, 1549, 813, 5189, 11]
31, 3, 75.09, [2326, 3453, 306, 4967, 1151, 5802, 766, 813, 457, 11]
32, 0, 88.85, [2326, 3453, 1151, 311, 996, 766, 5802, 2565, 457, 11]
32, 1, 82.81, [3456, 1496, 1151, 996, 311, 2565, 766, 457, 5802, 11]
32, 2, 79.07, [2326, 3642, 1151, 996, 311, 2565, 312, 457, 5802, 11]
33, 0, 88.85, [2326, 3453, 1151, 311, 996, 766, 5802, 2565, 457, 11]
33, 1, 86.33, [2326, 3453, 1151, 6, 766, 311, 5802, 2565, 457, 11]
33, 2, 68.74, [2713, 3453, 1151, 996, 312, 311, 5802, 2565, 457, 993]
34, 0, 88.85, [2326, 3453, 1151, 311, 996, 766, 5802, 2565, 457, 11]
34, 1, 77.24, [2326, 3453, 1151, 766, 3352, 311, 11, 996, 2565, 5079]
34, 2, 66.83, [2326, 3453, 1151, 2713, 2967, 306, 5189, 996, 2565, 457]
35, 0, 88.85, [2326, 3453, 1151, 311, 996, 766, 5802, 2565, 457, 11]
35, 1, 86.29, [3447, 3453, 1151, 766, 311, 11, 996, 2565, 457, 5802]
35, 2, 79.31, [2326, 3453, 1151, 5802, 311, 766, 2651, 1542, 2565, 11]
35, 3, 77.5, [3032, 3453, 4310, 1133, 311, 766, 2326, 996, 2565, 11]
36, 0, 88.85, [2326, 3453, 1151, 311, 996, 766, 5802, 2565, 457, 11]
36, 1, 80.8, [2326, 3453, 1151, 996, 2565, 311, 766, 2485, 11, 5802]
36, 2, 79.24, [2326, 3453, 1151, 5802, 5079, 311, 766, 11, 996, 457]
36, 3, 72.1, [2326, 3453, 1151, 2658, 5079, 311, 766, 306, 996, 457]
36, 4, 63.96, [2326, 3453, 1151, 4310, 1542, 311, 766, 5531, 68, 5802]
